order_id,return_reason,return_date
50312,Damaged,2025-06-19
52033,Not Needed,2025-10-17
75712,Damaged,2025-12-25
79404,Not Needed,2025-11-22
96812,Not Needed,2025-03-13
33770,Wrong Item,2025-05-11
76069,Damaged,2025-04-12
49270,Late Delivery,2025-11-26
80381,Damaged,2025-05-19
3915,Late Delivery,2025-03-06
82288,Not Needed,2025-12-16
87665,Wrong Item,2025-09-12
37477,Not Needed,2025-03-18
34862,Not Needed,2025-11-10
42338,Not Needed,2025-12-15
38131,Late Delivery,2025-05-11
89655,Wrong Item,2025-02-03
29209,Damaged,2025-05-01
97263,Wrong Item,2025-10-01
78618,Not Needed,2025-07-20
24115,Wrong Item,2025-03-13
47312,Wrong Item,2025-10-29
12767,Not Needed,2025-05-20
86386,Wrong Item,2025-08-15
52026,Late Delivery,2025-08-29
42022,Wrong Item,2025-10-11
74658,Late Delivery,2025-01-21
41179,Not Needed,2025-10-17
60484,Wrong Item,2025-10-01
18391,Wrong Item,2025-04-24
40293,Wrong Item,2025-03-23
19658,Not Needed,2025-05-04
8020,Wrong Item,2025-12-26
49038,Wrong Item,2025-12-19
12766,Wrong Item,2025-10-02
18087,Not Needed,2025-10-14
27827,Late Delivery,2025-07-20
68507,Not Needed,2025-04-28
76968,Wrong Item,2025-11-21
57858,Damaged,2025-02-21
90505,Late Delivery,2025-02-08
84594,Damaged,2025-11-14
76331,Late Delivery,2025-04-30
5093,Late Delivery,2025-03-30
41082,Not Needed,2025-06-01
93925,Not Needed,2025-06-12
23793,Damaged,2025-12-16
21106,Wrong Item,2025-06-10
82242,Late Delivery,2025-01-02
91791,Not Needed,2025-12-02
35856,Damaged,2025-08-27
420,Wrong Item,2025-03-09
16940,Not Needed,2025-11-03
25118,Wrong Item,2025-03-12
8121,Late Delivery,2025-02-16
35417,Not Needed,2025-08-12
9996,Wrong Item,2025-10-14
59454,Late Delivery,2025-08-28
45414,Damaged,2025-11-05
7865,Damaged,2025-09-10
80291,Wrong Item,2025-09-09
1472,Wrong Item,2025-03-08
25111,Damaged,2025-09-21
54792,Late Delivery,2025-10-03
20601,Not Needed,2025-03-27
34226,Wrong Item,2025-03-30
46281,Wrong Item,2025-02-11
9805,Late Delivery,2025-04-08
39656,Damaged,2025-09-30
61081,Damaged,2025-03-15
88574,Not Needed,2025-11-14
52196,Not Needed,2025-01-04
10475,Wrong Item,2025-01-04
85627,Damaged,2025-08-28
38741,Damaged,2025-06-23
88302,Not Needed,2025-03-11
24255,Wrong Item,2025-06-29
86996,Wrong Item,2025-12-24
70998,Late Delivery,2025-01-04
75955,Damaged,2025-03-25
96910,Not Needed,2025-10-11
94915,Late Delivery,2025-08-07
6484,Wrong Item,2025-05-31
64404,Wrong Item,2025-09-15
13142,Not Needed,2025-12-11
51693,Wrong Item,2025-03-27
22186,Not Needed,2025-03-11
93399,Damaged,2025-11-07
80143,Not Needed,2025-04-24
10142,Damaged,2025-08-10
58726,Not Needed,2025-12-12
11199,Damaged,2025-06-24
55062,Damaged,2025-11-13
23612,Wrong Item,2025-08-31
27825,Damaged,2025-11-12
79782,Late Delivery,2025-08-08
9831,Damaged,2025-04-25
21352,Not Needed,2025-10-24
38878,Not Needed,2025-04-15
15454,Late Delivery,2025-04-15
19816,Damaged,2025-02-05
7578,Wrong Item,2025-04-17
62829,Damaged,2025-05-30
32522,Wrong Item,2025-05-26
47964,Wrong Item,2025-03-02
88847,Wrong Item,2025-02-19
95648,Late Delivery,2025-01-23
2066,Late Delivery,2025-09-29
97336,Wrong Item,2025-11-20
21207,Wrong Item,2025-02-07
5681,Not Needed,2025-06-23
11473,Late Delivery,2025-11-20
60785,Damaged,2025-12-16
8028,Wrong Item,2025-10-20
65435,Late Delivery,2025-08-29
75630,Damaged,2025-01-01
4678,Damaged,2025-09-03
17272,Not Needed,2025-03-23
11813,Late Delivery,2025-03-12
93697,Late Delivery,2025-05-10
1898,Damaged,2025-02-07
29874,Wrong Item,2025-03-20
20627,Late Delivery,2025-09-25
56693,Wrong Item,2025-07-09
29908,Damaged,2025-11-21
14280,Damaged,2025-08-26
11943,Late Delivery,2025-08-01
62850,Not Needed,2025-06-20
56883,Not Needed,2025-12-26
57030,Wrong Item,2025-05-03
87744,Wrong Item,2025-10-28
98452,Wrong Item,2025-01-16
90769,Late Delivery,2025-08-26
23182,Not Needed,2025-10-19
5798,Late Delivery,2025-01-13
50285,Wrong Item,2025-02-03
41388,Wrong Item,2025-01-11
66875,Late Delivery,2025-02-27
24520,Late Delivery,2025-11-13
67273,Late Delivery,2025-10-30
31472,Wrong Item,2025-07-26
76710,Wrong Item,2025-05-10
36979,Damaged,2025-03-26
7065,Wrong Item,2025-06-01
35323,Damaged,2025-11-20
31118,Not Needed,2025-09-26
95101,Wrong Item,2025-07-29
5403,Not Needed,2025-11-21
30605,Not Needed,2025-12-26
21243,Damaged,2025-03-02
44519,Damaged,2025-05-01
92583,Damaged,2025-10-28
76846,Late Delivery,2025-07-19
43793,Damaged,2025-05-17
92312,Damaged,2025-01-06
7078,Late Delivery,2025-02-12
56536,Late Delivery,2025-12-15
81328,Late Delivery,2025-01-25
52864,Wrong Item,2025-08-05
10104,Not Needed,2025-04-05
88354,Not Needed,2025-11-08
71641,Wrong Item,2025-07-12
31417,Damaged,2025-02-22
26720,Damaged,2025-04-02
91069,Damaged,2025-06-01
14330,Damaged,2025-07-29
32191,Not Needed,2025-05-08
94062,Late Delivery,2025-03-26
20995,Wrong Item,2025-11-15
66939,Late Delivery,2025-09-27
77023,Damaged,2025-01-23
82679,Not Needed,2025-07-13
44118,Late Delivery,2025-06-13
59909,Not Needed,2025-12-15
75609,Late Delivery,2025-04-14
88446,Wrong Item,2025-02-24
63261,Late Delivery,2025-12-19
33334,Damaged,2025-01-24
63981,Late Delivery,2025-03-23
90257,Late Delivery,2025-01-05
68969,Wrong Item,2025-10-02
59275,Damaged,2025-04-09
44195,Wrong Item,2025-05-12
64875,Wrong Item,2025-01-10
65845,Wrong Item,2025-04-21
27322,Late Delivery,2025-02-07
65950,Damaged,2025-12-18
86412,Not Needed,2025-07-20
51072,Late Delivery,2025-07-24
4401,Not Needed,2025-02-14
87845,Late Delivery,2025-03-16
87740,Damaged,2025-03-11
4153,Not Needed,2025-02-26
47558,Late Delivery,2025-10-16
62887,Damaged,2025-05-03
4489,Damaged,2025-01-30
59124,Damaged,2025-08-20
53369,Damaged,2025-05-24
87150,Damaged,2025-10-18
45950,Not Needed,2025-03-27
96978,Damaged,2025-12-14
47318,Wrong Item,2025-04-05
12564,Wrong Item,2025-08-17
45920,Wrong Item,2025-12-15
33341,Damaged,2025-06-07
90341,Wrong Item,2025-04-21
51015,Late Delivery,2025-05-03
13745,Damaged,2025-06-16
72574,Damaged,2025-09-07
26136,Not Needed,2025-09-29
40057,Not Needed,2025-10-22
35879,Damaged,2025-11-10
94242,Wrong Item,2025-05-05
40725,Late Delivery,2025-04-28
32101,Not Needed,2025-12-26
7252,Not Needed,2025-02-17
21864,Not Needed,2025-11-02
74256,Wrong Item,2025-02-21
48787,Late Delivery,2025-10-19
48012,Late Delivery,2025-10-27
80223,Not Needed,2025-09-23
91983,Not Needed,2025-11-08
471,Wrong Item,2025-08-14
61505,Not Needed,2025-04-26
97700,Not Needed,2025-09-09
93927,Not Needed,2025-05-26
19557,Not Needed,2025-02-03
44471,Damaged,2025-06-29
69572,Wrong Item,2025-10-06
82660,Damaged,2025-01-14
53733,Damaged,2025-10-02
85136,Wrong Item,2025-12-13
61227,Wrong Item,2025-04-30
74095,Not Needed,2025-07-24
97151,Damaged,2025-02-22
13927,Wrong Item,2025-10-09
93230,Late Delivery,2025-02-13
52401,Not Needed,2025-05-06
52036,Late Delivery,2025-10-10
98606,Damaged,2025-02-06
36333,Late Delivery,2025-01-08
48274,Wrong Item,2025-03-23
50277,Damaged,2025-01-28
68494,Not Needed,2025-02-05
55383,Damaged,2025-01-05
63286,Not Needed,2025-10-07
48034,Not Needed,2025-05-23
24687,Wrong Item,2025-01-19
30344,Damaged,2025-10-01
11785,Late Delivery,2025-03-10
70290,Not Needed,2025-09-08
39756,Wrong Item,2025-11-01
15840,Late Delivery,2025-09-29
14588,Late Delivery,2025-01-15
74218,Wrong Item,2025-11-05
10769,Late Delivery,2025-04-05
28208,Late Delivery,2025-02-13
61261,Late Delivery,2025-01-31
57191,Not Needed,2025-06-02
25816,Damaged,2025-04-01
68836,Wrong Item,2025-12-10
26466,Not Needed,2025-10-06
48008,Wrong Item,2025-01-06
70955,Wrong Item,2025-03-06
20123,Not Needed,2025-11-19
55949,Not Needed,2025-12-29
13592,Wrong Item,2025-03-05
96868,Late Delivery,2025-12-01
14332,Late Delivery,2025-07-07
56204,Not Needed,2025-03-11
93369,Late Delivery,2025-03-18
30918,Not Needed,2025-09-16
74812,Late Delivery,2025-06-21
54800,Late Delivery,2025-02-17
3136,Not Needed,2025-05-02
89060,Wrong Item,2025-09-03
83630,Damaged,2025-07-14
72395,Not Needed,2025-02-01
63835,Damaged,2025-05-04
87886,Damaged,2025-04-24
48602,Not Needed,2025-11-18
20593,Late Delivery,2025-09-02
25550,Late Delivery,2025-07-01
56175,Damaged,2025-06-04
33263,Late Delivery,2025-07-17
43133,Late Delivery,2025-06-19
92723,Damaged,2025-03-05
30848,Late Delivery,2025-08-19
61590,Late Delivery,2025-11-29
59674,Not Needed,2025-03-22
79646,Late Delivery,2025-04-23
64239,Not Needed,2025-03-22
40535,Wrong Item,2025-01-08
4162,Damaged,2025-05-31
12101,Damaged,2025-07-02
94395,Damaged,2025-07-21
37215,Damaged,2025-10-27
16251,Damaged,2025-02-01
28693,Late Delivery,2025-04-11
85810,Late Delivery,2025-04-22
6758,Late Delivery,2025-06-18
83918,Damaged,2025-09-14
7023,Not Needed,2025-11-24
83039,Wrong Item,2025-09-28
17811,Damaged,2025-11-18
58722,Late Delivery,2025-12-27
79091,Damaged,2025-11-23
32802,Not Needed,2025-07-19
68930,Damaged,2025-04-24
86797,Late Delivery,2025-12-15
42817,Wrong Item,2025-08-31
40056,Not Needed,2025-01-09
74533,Wrong Item,2025-08-01
72970,Wrong Item,2025-03-28
21415,Not Needed,2025-02-07
184,Damaged,2025-04-17
95934,Late Delivery,2025-02-25
48752,Wrong Item,2025-06-23
81132,Wrong Item,2025-06-13
96853,Not Needed,2025-09-28
88490,Wrong Item,2025-07-06
55259,Late Delivery,2025-11-12
68574,Not Needed,2025-03-25
81704,Damaged,2025-10-28
21115,Damaged,2025-11-15
76582,Wrong Item,2025-10-26
31861,Damaged,2025-08-21
52199,Damaged,2025-03-12
36104,Wrong Item,2025-11-15
90943,Damaged,2025-05-31
59917,Not Needed,2025-08-27
36381,Damaged,2025-07-03
54897,Wrong Item,2025-04-19
88771,Late Delivery,2025-07-05
94382,Late Delivery,2025-08-16
74466,Damaged,2025-03-09
59113,Wrong Item,2025-05-27
54259,Late Delivery,2025-10-27
91762,Damaged,2025-09-09
803,Late Delivery,2025-09-27
76661,Not Needed,2025-11-19
5539,Wrong Item,2025-03-14
46228,Damaged,2025-04-18
94505,Wrong Item,2025-07-16
15101,Damaged,2025-11-12
67319,Wrong Item,2025-04-23
8659,Wrong Item,2025-10-03
38512,Wrong Item,2025-02-07
62615,Not Needed,2025-10-26
14865,Late Delivery,2025-03-21
1846,Late Delivery,2025-07-09
39445,Wrong Item,2025-02-15
6002,Damaged,2025-08-22
72554,Damaged,2025-05-12
53580,Damaged,2025-02-28
92508,Wrong Item,2025-07-18
14221,Damaged,2025-04-06
6345,Not Needed,2025-06-29
20861,Not Needed,2025-12-01
46456,Not Needed,2025-12-19
26177,Late Delivery,2025-01-12
8912,Wrong Item,2025-01-01
94010,Not Needed,2025-02-15
60018,Wrong Item,2025-10-28
94963,Not Needed,2025-07-22
63160,Damaged,2025-11-14
48929,Wrong Item,2025-11-03
83246,Damaged,2025-08-19
35557,Late Delivery,2025-03-24
65366,Wrong Item,2025-10-11
4240,Wrong Item,2025-01-10
99686,Damaged,2025-03-02
97551,Damaged,2025-10-17
41841,Not Needed,2025-06-09
82856,Not Needed,2025-03-20
84509,Damaged,2025-04-03
4814,Wrong Item,2025-04-25
46610,Late Delivery,2025-11-06
2591,Not Needed,2025-09-24
28123,Not Needed,2025-12-05
34229,Damaged,2025-08-08
86185,Not Needed,2025-03-23
19050,Late Delivery,2025-12-06
21528,Not Needed,2025-02-02
85965,Late Delivery,2025-12-28
60556,Damaged,2025-09-25
40224,Not Needed,2025-09-28
50297,Not Needed,2025-08-15
38261,Late Delivery,2025-06-20
71048,Wrong Item,2025-03-21
35481,Damaged,2025-06-06
8291,Late Delivery,2025-09-03
9200,Late Delivery,2025-05-31
88883,Late Delivery,2025-09-06
65358,Wrong Item,2025-10-21
51186,Damaged,2025-06-04
40730,Damaged,2025-02-19
58742,Not Needed,2025-05-06
27477,Late Delivery,2025-10-13
96510,Late Delivery,2025-12-07
28542,Late Delivery,2025-09-12
13987,Not Needed,2025-02-18
41770,Not Needed,2025-05-15
54825,Late Delivery,2025-02-04
1509,Damaged,2025-10-20
61530,Damaged,2025-10-23
98007,Wrong Item,2025-10-03
47583,Not Needed,2025-07-03
62440,Not Needed,2025-11-17
50062,Wrong Item,2025-01-05
5272,Damaged,2025-06-13
13635,Wrong Item,2025-05-06
59698,Late Delivery,2025-12-02
17040,Late Delivery,2025-09-16
93845,Not Needed,2025-06-05
3768,Late Delivery,2025-12-10
87786,Wrong Item,2025-07-07
78168,Wrong Item,2025-12-24
3440,Late Delivery,2025-08-07
85044,Damaged,2025-10-25
56985,Wrong Item,2025-05-22
89352,Late Delivery,2025-02-24
44389,Damaged,2025-06-15
96535,Late Delivery,2025-05-02
35937,Damaged,2025-12-18
2351,Damaged,2025-08-26
68589,Wrong Item,2025-05-18
40897,Late Delivery,2025-03-23
35903,Not Needed,2025-11-27
70063,Late Delivery,2025-09-01
33123,Damaged,2025-06-01
40520,Late Delivery,2025-01-29
67317,Not Needed,2025-03-18
51232,Not Needed,2025-01-17
12969,Not Needed,2025-07-27
71034,Late Delivery,2025-02-01
23364,Damaged,2025-05-17
97909,Wrong Item,2025-08-17
78688,Damaged,2025-04-18
75293,Late Delivery,2025-01-17
99156,Damaged,2025-11-18
93541,Late Delivery,2025-03-08
54202,Wrong Item,2025-04-05
64735,Not Needed,2025-05-16
65225,Damaged,2025-10-21
35716,Not Needed,2025-08-23
53545,Damaged,2025-04-02
56974,Not Needed,2025-04-27
50587,Wrong Item,2025-04-06
81635,Not Needed,2025-01-30
55221,Not Needed,2025-02-18
89363,Late Delivery,2025-06-03
11539,Not Needed,2025-09-19
46861,Late Delivery,2025-05-12
75046,Wrong Item,2025-01-24
73595,Late Delivery,2025-03-24
71266,Wrong Item,2025-06-25
49120,Damaged,2025-03-20
80371,Late Delivery,2025-06-04
81900,Not Needed,2025-09-25
15994,Damaged,2025-08-19
50911,Wrong Item,2025-03-26
48944,Wrong Item,2025-10-18
28682,Damaged,2025-01-13
23573,Late Delivery,2025-11-23
5696,Wrong Item,2025-03-22
99806,Not Needed,2025-10-13
95573,Late Delivery,2025-01-15
48411,Damaged,2025-11-21
75782,Wrong Item,2025-01-03
67541,Damaged,2025-09-09
31050,Late Delivery,2025-02-26
53119,Damaged,2025-06-09
87193,Late Delivery,2025-06-05
25364,Wrong Item,2025-11-02
29320,Late Delivery,2025-09-24
46409,Wrong Item,2025-08-07
52666,Damaged,2025-12-20
38142,Damaged,2025-07-04
47648,Late Delivery,2025-08-05
78561,Not Needed,2025-02-11
86190,Not Needed,2025-12-12
74991,Late Delivery,2025-05-12
66821,Not Needed,2025-02-11
14716,Damaged,2025-06-24
31195,Wrong Item,2025-04-09
49608,Damaged,2025-09-01
9972,Damaged,2025-01-02
92475,Wrong Item,2025-08-28
26108,Not Needed,2025-11-06
83967,Damaged,2025-02-22
10470,Not Needed,2025-12-29
32321,Not Needed,2025-05-13
97217,Damaged,2025-07-10
35125,Damaged,2025-07-17
13460,Wrong Item,2025-08-25
38894,Not Needed,2025-12-30
90762,Late Delivery,2025-01-10
57646,Late Delivery,2025-12-01
19362,Not Needed,2025-07-09
31020,Wrong Item,2025-11-03
11134,Not Needed,2025-06-24
44636,Not Needed,2025-05-26
78676,Late Delivery,2025-11-17
54901,Wrong Item,2025-09-29
17615,Wrong Item,2025-11-18
71119,Damaged,2025-08-21
7606,Damaged,2025-05-07
26258,Wrong Item,2025-10-26
95700,Late Delivery,2025-02-13
11862,Late Delivery,2025-10-12
61934,Damaged,2025-08-14
23080,Late Delivery,2025-04-20
81349,Damaged,2025-09-07
15797,Damaged,2025-12-15
91523,Wrong Item,2025-06-22
3438,Not Needed,2025-12-25
50767,Wrong Item,2025-09-09
73621,Damaged,2025-12-24
69929,Wrong Item,2025-03-09
75729,Late Delivery,2025-06-10
64269,Wrong Item,2025-04-02
75722,Wrong Item,2025-12-22
34956,Wrong Item,2025-09-08
67833,Wrong Item,2025-04-03
68814,Damaged,2025-10-01
57069,Damaged,2025-09-19
10295,Damaged,2025-02-20
39129,Late Delivery,2025-03-20
21629,Not Needed,2025-04-07
1810,Damaged,2025-06-22
7164,Not Needed,2025-09-28
60696,Late Delivery,2025-12-29
30473,Damaged,2025-08-25
78522,Late Delivery,2025-06-10
86524,Late Delivery,2025-01-03
29721,Late Delivery,2025-07-19
66340,Damaged,2025-01-12
14840,Not Needed,2025-10-31
68957,Late Delivery,2025-04-27
88425,Wrong Item,2025-07-04
24737,Not Needed,2025-01-12
58198,Damaged,2025-01-20
91457,Not Needed,2025-07-29
73122,Damaged,2025-08-01
38764,Late Delivery,2025-08-20
25396,Wrong Item,2025-10-01
75107,Wrong Item,2025-11-21
39156,Wrong Item,2025-12-08
20372,Late Delivery,2025-01-19
55942,Damaged,2025-09-19
15572,Late Delivery,2025-09-27
78829,Not Needed,2025-01-27
28400,Not Needed,2025-06-05
95008,Not Needed,2025-11-07
15033,Late Delivery,2025-02-22
76136,Wrong Item,2025-10-10
59931,Damaged,2025-06-26
66957,Late Delivery,2025-11-07
4517,Not Needed,2025-08-26
2123,Damaged,2025-07-15
33179,Damaged,2025-02-15
78393,Wrong Item,2025-06-10
18868,Damaged,2025-02-13
22285,Wrong Item,2025-12-26
21836,Wrong Item,2025-08-21
20077,Not Needed,2025-03-07
48370,Late Delivery,2025-11-02
9759,Wrong Item,2025-03-28
21191,Not Needed,2025-10-27
98079,Wrong Item,2025-06-13
53185,Late Delivery,2025-05-21
88970,Wrong Item,2025-05-07
36864,Damaged,2025-12-22
79082,Late Delivery,2025-05-01
86470,Damaged,2025-06-19
27077,Wrong Item,2025-11-14
92688,Wrong Item,2025-11-21
37140,Wrong Item,2025-07-12
82752,Late Delivery,2025-08-18
26799,Late Delivery,2025-03-25
33221,Wrong Item,2025-12-02
88894,Wrong Item,2025-10-10
73797,Wrong Item,2025-11-29
66890,Not Needed,2025-10-18
3269,Damaged,2025-01-12
63154,Not Needed,2025-04-25
1643,Wrong Item,2025-01-03
57883,Wrong Item,2025-02-08
25185,Wrong Item,2025-09-25
63929,Not Needed,2025-05-30
39155,Not Needed,2025-10-02
43125,Late Delivery,2025-05-24
95147,Damaged,2025-01-17
2581,Not Needed,2025-04-23
54666,Damaged,2025-07-30
93785,Late Delivery,2025-06-08
95416,Not Needed,2025-03-27
10388,Not Needed,2025-06-09
58989,Wrong Item,2025-09-05
21179,Damaged,2025-09-15
54486,Damaged,2025-03-14
14924,Wrong Item,2025-12-09
85003,Wrong Item,2025-03-05
85234,Wrong Item,2025-09-18
26843,Late Delivery,2025-10-06
46646,Damaged,2025-11-15
8322,Not Needed,2025-05-21
23713,Wrong Item,2025-01-11
26669,Damaged,2025-08-01
44530,Wrong Item,2025-03-08
19415,Late Delivery,2025-01-12
87686,Late Delivery,2025-11-04
41385,Late Delivery,2025-01-08
57620,Not Needed,2025-02-09
91576,Late Delivery,2025-06-04
17412,Late Delivery,2025-12-20
47905,Not Needed,2025-10-22
65813,Wrong Item,2025-06-18
73175,Wrong Item,2025-03-25
76786,Wrong Item,2025-09-05
43533,Wrong Item,2025-05-12
18864,Late Delivery,2025-07-05
8942,Wrong Item,2025-06-10
16113,Wrong Item,2025-06-06
36928,Not Needed,2025-08-27
64139,Wrong Item,2025-07-27
63287,Wrong Item,2025-09-09
98297,Wrong Item,2025-12-27
3848,Late Delivery,2025-10-13
38301,Wrong Item,2025-06-16
90501,Damaged,2025-03-09
62049,Not Needed,2025-04-27
49276,Not Needed,2025-07-29
97191,Damaged,2025-07-09
24489,Not Needed,2025-08-15
60423,Not Needed,2025-06-20
78584,Not Needed,2025-01-08
82383,Not Needed,2025-09-06
69408,Not Needed,2025-01-20
69538,Damaged,2025-12-14
69706,Wrong Item,2025-07-04
59538,Damaged,2025-07-06
39832,Late Delivery,2025-10-31
25665,Late Delivery,2025-12-03
82228,Damaged,2025-09-24
65743,Damaged,2025-12-31
41307,Not Needed,2025-12-19
30390,Wrong Item,2025-10-23
79937,Damaged,2025-12-25
10516,Wrong Item,2025-02-03
62006,Late Delivery,2025-03-14
88392,Late Delivery,2025-04-10
87843,Damaged,2025-05-24
54154,Damaged,2025-03-14
98438,Damaged,2025-03-26
62935,Damaged,2025-04-11
83100,Wrong Item,2025-04-16
66597,Wrong Item,2025-07-04
4985,Wrong Item,2025-07-03
32094,Wrong Item,2025-03-30
10215,Late Delivery,2025-07-08
23146,Not Needed,2025-02-04
18861,Late Delivery,2025-07-09
12066,Wrong Item,2025-02-10
19414,Late Delivery,2025-12-24
95580,Late Delivery,2025-05-14
67765,Damaged,2025-06-26
83535,Late Delivery,2025-11-30
15001,Late Delivery,2025-10-18
83314,Wrong Item,2025-06-10
6247,Damaged,2025-04-16
19997,Wrong Item,2025-12-13
39205,Not Needed,2025-08-01
15977,Not Needed,2025-11-25
25152,Late Delivery,2025-06-08
75182,Late Delivery,2025-05-19
69995,Late Delivery,2025-12-03
82293,Late Delivery,2025-10-20
34161,Not Needed,2025-08-27
36951,Wrong Item,2025-10-15
35394,Late Delivery,2025-11-16
12791,Wrong Item,2025-10-11
86472,Late Delivery,2025-07-15
44514,Wrong Item,2025-03-04
94957,Wrong Item,2025-08-19
48205,Damaged,2025-10-24
99141,Damaged,2025-07-28
39422,Wrong Item,2025-03-17
67069,Damaged,2025-12-20
20070,Not Needed,2025-03-30
752,Damaged,2025-01-09
96151,Damaged,2025-08-01
57500,Not Needed,2025-02-11
49076,Late Delivery,2025-01-12
96545,Wrong Item,2025-05-29
56674,Not Needed,2025-04-17
59498,Not Needed,2025-04-10
12650,Wrong Item,2025-05-29
98786,Late Delivery,2025-06-19
91859,Not Needed,2025-05-21
39356,Late Delivery,2025-03-15
52943,Damaged,2025-11-29
13792,Wrong Item,2025-12-29
56247,Wrong Item,2025-10-14
17914,Damaged,2025-12-09
35926,Damaged,2025-09-12
42244,Wrong Item,2025-05-22
39702,Late Delivery,2025-08-22
6145,Not Needed,2025-05-02
56108,Damaged,2025-07-08
12252,Wrong Item,2025-09-16
19999,Late Delivery,2025-09-02
68612,Late Delivery,2025-01-21
29317,Damaged,2025-11-06
67803,Wrong Item,2025-09-11
93589,Not Needed,2025-12-10
31022,Late Delivery,2025-02-08
90603,Damaged,2025-02-04
98266,Damaged,2025-06-13
223,Damaged,2025-03-08
61273,Not Needed,2025-07-08
73758,Damaged,2025-04-07
83503,Damaged,2025-01-15
38450,Wrong Item,2025-08-02
85937,Wrong Item,2025-08-31
45526,Not Needed,2025-12-31
82114,Damaged,2025-01-04
15769,Not Needed,2025-11-09
29608,Wrong Item,2025-10-08
90251,Late Delivery,2025-12-22
41357,Late Delivery,2025-08-26
38723,Not Needed,2025-05-13
59052,Wrong Item,2025-01-05
32393,Not Needed,2025-09-06
6314,Damaged,2025-09-07
55220,Damaged,2025-01-17
61352,Damaged,2025-04-11
13171,Not Needed,2025-10-26
60875,Not Needed,2025-01-24
94284,Not Needed,2025-12-09
78791,Late Delivery,2025-03-16
75244,Damaged,2025-05-19
7113,Not Needed,2025-07-22
65242,Late Delivery,2025-02-09
25202,Late Delivery,2025-10-23
39449,Wrong Item,2025-03-07
2332,Wrong Item,2025-11-15
45616,Late Delivery,2025-12-14
91128,Late Delivery,2025-07-05
98842,Not Needed,2025-09-03
61617,Late Delivery,2025-11-18
86609,Not Needed,2025-10-08
9955,Not Needed,2025-09-10
